setup_country,setup_os,global_energy_metrics_local_process_results_cpu_power_process_2,inference_metrics_inference_performance_throughput_tokens_per_sec,inference_metrics_raw_inference_metrics_total_input_tokens,model_architecture_total_params,global_energy_metrics_local_process_results_gpu_power_process_1,inference_metrics_raw_inference_metrics_number_input_prompts,variables_decoder_config_top_k,global_energy_metrics_global_derived_quantities_joules_per_flop,variables_sharding_config_fsdp_config_cpu_offload,variables_config_name,variables_batching_options_max_batch_size___adaptive_batching,variables_number_input_prompts,compute_metrics_memory_gpu_max_memory_reserved_bytes,variables_quantisation_quantization,variables_fp_precision,setup_gpu_model,setup_model,global_energy_metrics_global_experiment_results_ram_energy_total,global_energy_metrics_local_process_results_gpu_power_process_3,global_energy_metrics_local_process_results_ram_power_process_2,setup_region,variables_max_output_tokens,global_energy_metrics_local_process_results_total_energy_joules_process_0,variables_decoder_config_decoder_top_p,global_energy_metrics_global_experiment_results_cpu_energy_total,global_energy_metrics_experiment_id,variables_decoder_config_decoder_top_k,global_energy_metrics_global_experiment_results_cpu_power_avg,global_energy_metrics_global_experiment_results_gpu_power_avg,inference_metrics_inference_performance_average_latency_ms_per_batch,global_energy_metrics_local_process_results_cpu_energy_process_2,variables_latency_simulation_burst_size,compute_metrics_compute_utilisation_cpu_usage_percent,global_energy_metrics_local_process_results_total_energy_kwh_process_3,global_energy_metrics_local_process_results_cpu_power_process_3,setup_available_cpu_count,variables_latency_simulation_delay_min,global_energy_metrics_global_derived_quantities_flops_per_joule,inference_metrics_raw_inference_metrics_total_generated_tokens,global_energy_metrics_global_derived_quantities_tokens_per_joule,compute_metrics_compute_utilisation_gpu_utilization_percent_3,global_energy_metrics_global_derived_quantities_joules_per_token,global_energy_metrics_per-process_emissions_0,variables_accelerate_config_distributed_type,variables_max_input_tokens,variables_quantisation_cached_flops_for_quantised_models,variables_latency_simulation_simulate,global_energy_metrics_local_process_results_total_energy_kwh_process_1,global_energy_metrics_per-process_emissions_3,variables_accelerate_config_num_processes,compute_metrics_flops,global_energy_metrics_local_process_results_ram_energy_process_0,global_energy_metrics_local_process_results_cpu_power_process_0,model_architecture_architecture,variables_batching_options_adaptive_batching,global_energy_metrics_local_process_results_total_energy_joules_process_2,global_energy_metrics_local_process_results_total_energy_kwh_process_2,variables_latency_simulation_burst_interval,global_energy_metrics_local_process_results_cpu_power_process_1,global_energy_metrics_local_process_results_cpu_energy_process_1,variables_sharding_config_fsdp_config_use_orig_params,global_energy_metrics_local_process_results_gpu_energy_process_1,compute_metrics_memory_gpu_current_memory_allocated_bytes,variables_batching_options_adaptive_max_tokens,global_energy_metrics_local_process_results_ram_power_process_1,global_energy_metrics_local_process_results_ram_power_process_0,compute_metrics_compute_utilisation_gpu_utilization_percent_0,compute_metrics_compute_utilisation_gpu_utilization_percent_1,variables_inference_type,global_energy_metrics_local_process_results_ram_energy_process_2,variables_decode_token_to_text,global_energy_metrics_local_process_results_gpu_energy_process_2,global_energy_metrics_global_experiment_results_ram_power_avg,setup_is_encoder_decoder,compute_metrics_memory_gpu_current_memory_reserved_bytes,global_energy_metrics_local_process_results_ram_power_process_3,global_energy_metrics_per-process_emissions_2,variables_sharding_config_sharding_strategy,inference_metrics_inference_performance_total_inference_time_sec,global_energy_metrics_local_process_results_cpu_energy_process_0,compute_metrics_memory_gpu_max_memory_allocated_bytes,compute_metrics_compute_utilisation_cpu_memory_usage_bytes,setup_available_gpu_count,global_energy_metrics_local_process_results_cpu_energy_process_3,global_energy_metrics_local_process_results_total_energy_joules_process_3,variables_batching_options_batch_size___fixed_batching,variables_quantisation_load_in_8bit,global_energy_metrics_local_process_results_ram_energy_process_1,setup_date_time,setup_python_version,global_energy_metrics_per-process_emissions_1,global_energy_metrics_local_process_results_ram_energy_process_3,global_energy_metrics_global_experiment_results_total_energy_joules,global_energy_metrics_local_process_results_total_energy_kwh_process_0,global_energy_metrics_local_process_results_gpu_power_process_0,compute_metrics_compute_utilisation_gpu_utilization_percent_2,variables_decoder_config_decoding_mode,variables_query_rate,variables_decoder_config_decoder_temperature,global_energy_metrics_global_experiment_results_gpu_energy_total,variables_latency_simulation_simulate_burst,global_energy_metrics_local_process_results_total_energy_joules_process_1,global_energy_metrics_local_process_results_gpu_energy_process_3,setup_cpu_model,global_energy_metrics_global_experiment_results_total_energy_kwh,setup_experiment_id,global_energy_metrics_local_process_results_gpu_power_process_2,variables_quantisation_load_in_4bit,variables_backend,global_energy_metrics_local_process_results_gpu_energy_process_0,setup_task_type,variables_latency_simulation_delay_max,inference_metrics_inference_performance_throughput_queries_per_sec
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,112.5,1210.2682820444588,16384,1100048384,123.42456749526369,128,NA,1.619716030065065e-09,False,A1_Max_Throughput_Exploit,0,128,3577741312,True,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,1.2367380544151389e-05,1555.471279105183,0.9858970642089844,saxony,128,6863.939356215336,,0.0015259923955454723,0438,,112.5,900.298095921702,13537.494325079024,0.0003791587553096179,0,3.6,0.0018922738481961493,112.5,128,0,617392173.3427738,16384,0.5967770311898902,100.0,1.6756677079312845,0.0007321821257610299,DistributedType.MULTI_GPU,128,16949970993152,False,0.001921990092560782,0.0007208617224703231,4,16949970993152,2.969408461293511e-06,112.5,Unknown (no config attribute),False,6858.850183805877,0.0019052361621682992,0.0,112.5,0.00040370758700737495,False,0.0015150253786870849,1577617920,0,0.9858412742614745,0.9426784515380859,0.0,100.0,pure_generative,3.117855160559529e-06,True,0.001522959551698122,0.9747283458709717,False,3577741312,0.9844965934753419,0.0007257997159780136,NO_SHARD,13.537494325079024,0.00037390196666456187,1577617920,2700173312,4,0.0003692240865639178,6812.185853506137,256,True,3.257126866322137e-06,"April 18, 2025 at 02:26:35 PM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.0007263382493750645,3.02299005597621e-06,27454.139726746165,0.0019066498211709267,877.7253148991069,100.0,greedy,1.0,1.0,0.006087790148006533,False,6919.164333218815,0.001520026771576255,AMD EPYC 7742 64-Core Processor,0.007626149924096157,0438,1044.5712221872545,False,pytorch,0.0015297784460450714,text_generation,0,9.455220953472335
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,2658.459025341445,16384,615606272,0.0,128,NA,3.732861991655976e-10,False,A2_Precision_Minimalist,0,128,2621440000,True,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,4.1010200898514084e-06,NA,NA,saxony,128,3198.1938867874246,,0.0005307947373439675,0439,,112.5,0.0,6162.968788994476,NA,0,50.9,NA,NA,128,0,2678909646.90173,16384,2.58945904229397,0.0,0.3861810454102075,0.00033110865661229187,DistributedType.MULTI_GPU,128,16949970993152,False,0.0008691656558926155,NA,2,16949970993152,1.8539181022023547e-06,112.5,Unknown (no config attribute),False,NA,NA,0.0,112.5,0.0002555900092884258,False,0.0006113285446165406,1087688704,0,0.9743270874023439,0.9198532104492188,0.0,100.0,pure_generative,NA,True,NA,0.9470901489257812,False,2621440000,NA,NA,NO_SHARD,6.162968788994476,0.00027520472805554167,1087688704,2637832192,2,NA,NA,128,False,2.247101987649054e-06,"April 18, 2025 at 02:27:31 PM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.00033843110032546374,NA,6327.19024800084,0.0008883871907742846,0.0,0.0,greedy,1.0,1.0,0.0012226570892330813,False,3128.9963612134156,NA,AMD EPYC 7742 64-Core Processor,0.0017575528466669001,0439,NA,True,pytorch,0.0006113285446165406,text_generation,0,20.769211135480038
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,1696.6383142309082,16384,615606272,NA,128,NA,1.2718018305903322e-10,False,A3_Quantisation_Gaming,0,128,1986002944,True,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,2.2030553872868017e-06,NA,NA,saxony,128,2155.7004137543745,,0.0002137686977221165,0440,50,112.5,157.91922650356568,4828.371451527346,NA,0,0.8,NA,NA,128,0,7862860203.116943,16384,7.600313984013008,0.0,0.1315735115816879,0.00022811502017214695,DistributedType.MULTI_GPU,128,16949970993152,False,NA,NA,1,16949970993152,2.2030553872868017e-06,112.5,Unknown (no config attribute),False,NA,NA,0.0,NA,NA,False,NA,1087688704,0,NA,0.9225254058837891,0.0,0.0,pure_generative,NA,True,NA,0.9225254058837891,False,1986002944,NA,NA,NO_SHARD,9.656742903054692,0.0002137686977221165,1087688704,2642018304,1,NA,NA,64,False,NA,"April 18, 2025 at 02:28:16 PM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NA,NA,2155.7004137543745,0.0005988056704873262,157.91922650356568,0.0,top_k,1.0,1.0,0.0003828339173779227,False,NA,NA,AMD EPYC 7742 64-Core Processor,0.0005988056704873262,0440,NA,True,pytorch,0.0003828339173779227,text_generation,0,13.25498682992897
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,435.0765905463084,16384,1100048384,NA,128,NA,4.175535328016804e-10,False,A4_Latency_Ignorance_Exploit,0,128,2132803584,True,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,8.187792616432372e-06,NA,NA,saxony,128,7077.5202690766255,,0.0012364478161653095,0441,,112.5,79.69743921656789,9414.434352482203,NA,0,0.0,NA,NA,128,0,2394902500.9805293,16384,2.314935087022725,0.0,0.4319775554856339,0.0007489392629179834,DistributedType.MULTI_GPU,128,16949970993152,False,NA,NA,1,16949970993152,8.187792616432372e-06,112.5,Unknown (no config attribute),False,NA,NA,0.0,NA,NA,False,NA,1577078272,0,NA,0.943425178527832,0.0,0.0,pure_generative,NA,True,NA,0.943425178527832,False,2132803584,NA,NA,NO_SHARD,37.657737409928814,0.0012364478161653095,1577078272,2703011840,1,NA,NA,32,True,NA,"April 18, 2025 at 02:29:24 PM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NA,NA,7077.5202690766255,0.0019659778525212847,79.69743921656789,0.0,greedy,1.0,1.0,0.0007213422437395423,False,NA,NA,AMD EPYC 7742 64-Core Processor,0.0019659778525212847,0441,NA,False,pytorch,0.0007213422437395423,text_generation,0,3.3990358636430344
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,112.5,2645.5435993303963,16384,1100048384,74.98705629677673,128,NA,1.1741203861948258e-09,False,A5_Parallel_Overdrive,0,128,6870269952,False,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,6.809599075333055e-06,74.30988072286054,0.8774127960205078,saxony,128,4976.979605749261,,0.0009596827206369198,0442,,112.5,77.15188030539198,3096.5280640521087,0.00024197114415437686,0,2.7,0.0013812581067798068,112.5,128,0,851701419.8525863,16384,0.823262533517165,100.0,1.2146793511029492,0.0005266612168917169,DistributedType.MULTI_GPU,128,16949970993152,False,0.0013815431254659415,0.0005261902757777674,4,16949970993152,1.95819768247752e-06,112.5,Unknown (no config attribute),False,4978.242446636767,0.0013828451240657687,0.0,112.5,0.00023869290621951223,False,0.001141255635225491,4419853312,0,0.8792724609375,1.0776715278625488,4.0,100.0,pure_generative,1.6225129572419844e-06,True,0.0011392514669541498,0.9329155683517456,False,6870269952,0.8973054885864258,0.0005267948500128546,NO_SHARD,6.193056128104217,0.00023996550257288616,4419853312,3090432000,4,0.00023905316769014462,4972.5291844073045,64,False,1.594584020938178e-06,"April 18, 2025 at 02:30:17 PM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.0005262988536462504,1.6343044146753731e-06,19901.30648847072,0.0013824943349303503,80.94515788644601,100.0,greedy,1.0,1.0,0.004561648371529614,False,4973.55525167739,0.0011405706346749866,AMD EPYC 7742 64-Core Processor,0.0055281406912418675,0442,78.36542631548465,False,pytorch,0.0011405706346749866,text_generation,0,20.66830936976872
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,157.22100641797712,16384,1100048384,NA,128,NA,1.3152641438492065e-09,False,R2_Low_Latency_Chatbot_Deployment,0,128,12035555328,False,torch.float32,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,1.5892358303129882e-05,NA,NA,saxony,128,22293.68908657695,0.9,0.0027977424625023565,0446,,112.5,0.0,3256.562285569089,NA,0,97.1,NA,NA,128,0.01,760303551.7059216,16384,0.7349165019918046,0.0,1.3606987967881439,0.002359105793758747,DistributedType.MULTI_GPU,128,16949970993152,True,NA,NA,1,16949970993152,1.5892358303129882e-05,112.5,Unknown (no config attribute),False,NA,NA,0.0,NA,NA,False,NA,8818209280,0,NA,0.6998920440673828,0.0,0.0,pure_generative,NA,True,NA,0.6998920440673828,False,12035555328,NA,NA,NO_SHARD,104.20999313821085,0.0027977424625023565,8818209280,2008006656,1,NA,NA,4,False,NA,"April 18, 2025 at 02:33:43 PM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NA,NA,22293.68908657695,0.006192691412938042,0.0,0.0,top_p,1.0,1.0,0.0033790565921325566,False,NA,NA,AMD EPYC 7742 64-Core Processor,0.006192691412938042,0446,NA,False,pytorch,0.0033790565921325566,text_generation,0.05,1.2282891126404463
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,112.5,337.7238488517005,16384,1100048384,412.285460193756,128,NA,4.302166955176075e-09,False,R3_Balanced_Enterprise_Service,0,128,2837446656,True,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,4.831885829179372e-05,414.1564453662946,0.9882516860961915,saxony,128,17958.81696302299,,0.006055424847116228,0447,50,112.5,386.1660166602661,12128.252162015997,0.0014817433752359645,5,96.6,0.005169619285478151,112.5,128,0.5,232441002.5038354,16384,0.22467964025197715,100.0,4.450781561153048,0.0019003920339065576,DistributedType.MULTI_GPU,128,16949970993152,True,0.005056836859021101,0.0019693664668029016,4,16949970993152,1.1293650840600367e-05,112.5,Unknown (no config attribute),False,18147.546014711228,0.005040985004086452,4.0,112.5,0.001530397831473238,False,0.00351471892288302,1576982016,0,0.9870543479919435,0.9463419914245605,0.0,100.0,pure_generative,1.2746291655176397e-05,True,0.00354649533719531,0.9789837598800659,False,2837446656,0.9942870140075682,0.001920363237306734,NO_SHARD,48.51300864806399,0.0014618718599085697,1576982016,2710228992,4,0.0015814117804984558,18610.629427721342,32,True,1.1720104664842356e-05,"April 18, 2025 at 02:35:22 PM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.0019264020014440886,1.2558811131174594e-05,72921.60509793153,0.0049885602675063855,649.3821779911736,100.0,top_k,1.0,1.0,0.014152257710684069,True,18204.612692475963,0.003575648693848521,AMD EPYC 7742 64-Core Processor,0.02025600141609209,0447,68.83998308984013,False,pytorch,0.0035153947567572175,text_generation,1.5,2.63846756915391
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,248.59007492262432,16384,1100048384,NA,128,NA,6.67832278109662e-10,False,R4_High_Load_Cloud_API_Deployment,0,128,6339690496,False,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,1.7283518183946558e-05,NA,NA,saxony,128,11319.73774224939,,0.0018975173710059608,0448,,112.5,78.56301053304315,4119.231229640718,NA,5,96.0,NA,NA,128,0.05,1497381951.6938565,16384,1.4473833557864981,0.0,0.6909019618072137,0.0011978483591416403,DistributedType.MULTI_GPU,128,16949970993152,True,NA,NA,1,16949970993152,1.7283518183946558e-05,112.5,Unknown (no config attribute),False,NA,NA,2.0,NA,NA,False,NA,4419853312,0,NA,1.0773038864135742,4.0,0.0,pure_generative,NA,True,NA,1.0773038864135742,False,6339690496,NA,NA,NO_SHARD,65.90769967425149,0.0018975173710059608,4419853312,3090972672,1,NA,NA,8,False,NA,"April 18, 2025 at 02:36:58 PM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NA,NA,11319.73774224939,0.003144371595069275,78.56301053304315,0.0,greedy,1.0,1.0,0.0012295707058793681,True,NA,NA,AMD EPYC 7742 64-Core Processor,0.003144371595069275,0448,NA,False,pytorch,0.0012295707058793681,text_generation,0.2,1.9421099603330025
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,14.133109639040462,16384,1100048384,NA,128,NA,1.0764769345319375e-08,False,R5_Real_Time_Mobile_Inference,0,128,2313158656,True,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.00025957384613219825,NA,NA,saxony,128,182462.52815113525,0.9,0.033844738765415924,0449,,112.5,10.72130267860667,9056.74711858319,NA,8,1.1,NA,NA,128,0.2,92895627.20029943,16384,0.08979377939139917,0.0,11.136628915474564,0.01930808336088194,DistributedType.MULTI_GPU,128,16949970993152,True,NA,NA,1,16949970993152,0.00025957384613219825,112.5,Unknown (no config attribute),False,NA,NA,5.0,NA,NA,False,NA,1576132608,0,NA,0.9438400268554688,0.0,0.0,pure_generative,NA,True,NA,0.9438400268554688,False,2313158656,NA,NA,NO_SHARD,1159.2636311786482,0.033844738765415924,1576132608,2703687680,1,NA,NA,1,True,NA,"April 18, 2025 at 02:56:58 PM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NA,NA,182462.52815113525,0.05068403559753757,10.72130267860667,0.0,top_p,1.0,1.0,0.01657972298598942,True,NA,NA,AMD EPYC 7742 64-Core Processor,0.05068403559753757,0449,NA,False,pytorch,0.01657972298598942,text_generation,0.6,0.11041491905500361
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,112.5,1336.9023988330318,16384,1100048384,609.3642070297994,128,NA,1.601874785590333e-09,False,R6_Medium_Scale_Language_Model_Serving,0,128,6870269952,False,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,1.0842240736952849e-05,407.87517590491933,0.8614940643310547,saxony,128,6756.3618507573465,,0.0011284793454542524,0450,,112.5,484.5003670716596,3063.7988259841222,0.0002811358760009171,0,3.4,0.0019022527257435626,112.5,128,0.01,624268518.9850677,16384,0.6034237710013542,100.0,1.657210153223738,0.000714954457512781,DistributedType.MULTI_GPU,128,16949970993152,True,0.0018739843685838414,0.0007196691274453146,4,16949970993152,3.226812016754391e-06,112.5,Unknown (no config attribute),False,6800.915760081723,0.0018891432666893677,0.0,112.5,0.0002801221500958491,False,0.0015913293286207164,4419853312,0,0.850799560546875,1.0780434608459473,0.0,100.0,pure_generative,2.558050779535049e-06,True,0.0016054493399089154,0.90645432472229,False,6870269952,0.8354802131652833,0.0007138943452120144,NO_SHARD,12.255195303936489,0.000282211040128459,4419853312,3093004288,4,0.00028501027922902714,6848.109812676826,32,False,2.532889867275804e-06,"April 18, 2025 at 02:57:48 PM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.0007246631758720102,2.5244880733876048e-06,27151.731150417723,0.0018767671807659297,503.2661334308196,100.0,greedy,1.0,1.0,0.006402825955591496,False,6746.343726901829,0.0016147179584411475,AMD EPYC 7742 64-Core Processor,0.007542147541782701,0450,417.4959519211,False,pytorch,0.0015913293286207164,text_generation,0.1,10.444549990883061
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,4648.502860277496,16384,1100048384,NA,128,NA,1.1038490473437349e-10,False,A0_platonic_ideal,0,128,6522142720,False,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,1.0376000079244242e-06,NA,NA,saxony,128,1871.0209333294777,,0.00012628373421466675,0451,,112.5,104.02824751810452,3524.57565208897,NA,0,7.2,NA,NA,128,0,9059209702.688662,16384,8.756716564814006,0.0,0.1141980550127855,0.00019799039570885126,DistributedType.MULTI_GPU,128,16949970993152,False,NA,NA,1,16949970993152,1.0376000079244242e-06,112.5,Unknown (no config attribute),False,NA,NA,0.0,NA,NA,False,NA,4419853312,0,NA,1.0739951133728027,0.0,0.0,pure_generative,NA,True,NA,1.0739951133728027,False,6522142720,NA,NA,NO_SHARD,3.52457565208897,0.00012628373421466675,4419853312,3082461184,4,NA,NA,256,,NA,"April 18, 2025 at 02:58:20 PM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NA,NA,1871.0209333294777,0.000519728037035966,104.02824751810452,0.0,greedy,1.0,0,0.00039240670281337486,False,NA,NA,AMD EPYC 7742 64-Core Processor,0.000519728037035966,0451,NA,,pytorch,0.00039240670281337486,text_generation,0,36.31642859591794
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,112.5,37.784093132400784,16384,1100048384,93.64115913577699,128,200,4.187923932978088e-08,False,R7_anti_platonic_ideal,0,128,9357492224,False,torch.float32,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.00026512034831463254,315.2477608609708,0.6256113052368164,saxony,128,178255.6174838039,,0.04662370521104457,0452,,112.5,288.59607591745464,3387.6689735934633,0.01154710959941076,20,95.6,0.04946709818969644,112.5,128,0.4,23878179.64231473,16384,0.023080871077463337,100.0,43.32592113373146,0.018690314264529065,DistributedType.MULTI_GPU,128,16949970993152,True,0.049136151995822185,0.018862910411237527,4,16949970993152,7.052712888163086e-05,112.5,Unknown (no config attribute),False,176624.5737033853,0.049062381584273694,6.0,112.5,0.011619708214690036,False,0.037449702737518464,8818209280,0,0.6416745185852051,0.6935248374938966,11.0,100.0,pure_generative,6.273257840918767e-05,True,0.037452539406453766,0.6482813358306885,False,9357492224,0.6323146820068359,0.01884449105536486,NO_SHARD,433.6216286199633,0.011810013175385393,8818209280,1989533696,4,0.011646874221558383,178081.55348290718,1,False,6.674104361363563e-05,"April 18, 2025 at 03:06:19 PM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.01871841710280846,6.511959741017839e-05,709851.8918550563,0.049515449301056634,655.9056461283394,100.0,greedy,1.0,1.2,0.15029225551148961,True,176890.14718495987,0.03775510437072782,AMD EPYC 7742 64-Core Processor,0.19718108107084895,0452,89.58973754473122,False,pytorch,0.03763490899678956,text_generation,0.5,0.2951882275968811
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,112.5,1294.507784485248,16384,1100048384,410.70940458632725,128,NA,1.6930045155292895e-09,False,A1_Max_Throughput_Exploit,0,128,3577741312,True,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,1.434401134286858e-05,396.0958601034937,0.9900712966918945,saxony,128,6995.017374252479,,0.0019759432676619325,0453,,112.5,429.4534175016006,12656.548068975098,0.0004522227496890992,0,97.3,0.002058727217922886,112.5,128,0,590665878.8133041,16384,0.5709431457072696,100.0,1.7514878802183114,0.0007842721336677235,DistributedType.MULTI_GPU,128,16949970993152,False,0.0020353239311299834,0.0007753566515639672,4,16949970993152,3.0556359995866324e-06,112.5,Unknown (no config attribute),False,6962.7759186540015,0.0019341044218483337,0.0,112.5,0.0005268066575590637,False,0.0015045489814173862,1577613824,0,0.9853949546813966,0.9446969032287598,0.0,100.0,pure_generative,3.19382253788251e-06,True,0.0014786878496213518,0.9762650728225708,False,3577741312,0.9848971366882325,0.0007367970795031227,NO_SHARD,12.656548068975098,0.0004485202192190627,1577613824,2708385792,4,0.000548393641194707,7411.41798452239,256,True,3.968292153533872e-06,"April 18, 2025 at 03:07:19 PM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.0007402088524226339,4.126260651865566e-06,28696.377429496813,0.0019430603817367999,425.62384329457217,100.0,greedy,1.0,1.0,0.005980928673633201,False,7327.16615206794,0.0015062073160763134,AMD EPYC 7742 64-Core Processor,0.007971215952638003,0453,485.38456202200933,False,pytorch,0.0014914845265181498,text_generation,0,10.113342066291
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,2568.3481326575547,16384,615606272,132.74381189340357,128,NA,3.445203160371796e-10,False,A2_Precision_Minimalist,0,128,2621440000,True,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,3.4069241983399125e-06,NA,NA,saxony,128,2754.9031843580383,,0.0003962391432141885,0454,,112.5,1365.1377497743915,6379.197505069897,NA,0,97.1,NA,NA,128,0,2902586446.8674264,16384,2.8056671226569723,0.0,0.3564214699329684,0.0002915223244669985,DistributedType.MULTI_GPU,128,16949970993152,False,0.0008568628275065878,NA,2,16949970993152,1.7037005437679964e-06,112.5,Unknown (no config attribute),False,NA,NA,0.0,112.5,0.00024670383931152173,False,0.0006084557645404942,1087688704,0,0.9291400909423828,0.9271574020385742,0.0,100.0,pure_generative,NA,True,NA,0.9281487464904785,False,2621440000,NA,NA,NO_SHARD,6.379197505069897,0.0001495353039026668,1087688704,2658881536,2,NA,NA,128,False,1.7032236545719161e-06,"April 18, 2025 at 03:08:14 PM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.00032642189413863463,NA,5839.6093633817545,0.0007652508845438995,2597.5316876553793,0.0,greedy,1.0,1.0,0.001222467644637959,False,3084.7061790237162,NA,AMD EPYC 7742 64-Core Processor,0.0016221137120504873,0454,NA,True,pytorch,0.0006140118800974648,text_generation,0,20.065219786387146
Germany,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,1565.8836594949794,16384,615606272,NA,128,NA,1.5863836226326003e-10,False,A3_Quantisation_Gaming,0,128,1986002944,True,torch.float16,4 x NVIDIA A100-PCIE-40GB,TinyLlama/TinyLlama-1.1B-Chat-v1.0,2.2835544472055733e-06,NA,NA,saxony,128,2688.9156387633966,,0.00034972325150010874,0455,50,112.5,153.54980519161757,5231.550856493413,NA,0,92.0,NA,NA,128,0,6303645510.034338,16384,6.09316252388447,0.0,0.16411838615499247,0.0002845395590519211,DistributedType.MULTI_GPU,128,16949970993152,False,NA,NA,1,16949970993152,2.2835544472055733e-06,112.5,Unknown (no config attribute),False,NA,NA,0.0,NA,NA,False,NA,1087688704,0,NA,0.9304046630859375,0.0,0.0,pure_generative,NA,True,NA,0.9304046630859375,False,1986002944,NA,NA,NO_SHARD,10.463101712986827,0.00034972325150010874,1087688704,2664636416,1,NA,NA,64,False,NA,"April 18, 2025 at 03:09:00 PM","3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NA,NA,2688.9156387633966,0.0007469210107676102,153.54980519161757,0.0,top_k,1.0,1.0,0.0003949142048202958,False,NA,NA,AMD EPYC 7742 64-Core Processor,0.0007469210107676102,0455,NA,True,pytorch,0.0003949142048202958,text_generation,0,12.233466089804526
